inst,stim,mnist_index,cond,acc,rt,conf,sat,noise
8,2,4511,1,0.95,4.2,26048.90494,3,Low
9,2,4511,1,1,3.25,88711.46402,3,Low
10,2,4511,1,1,3.02,130958.897,3,Low
11,2,4511,1,1,3.01,163533.6115,3,Low
12,2,4511,1,1,3.07,60632.02748,3,Low
13,2,4511,1,1,3.05,44742.88137,3,Low
14,2,4511,1,1,3.04,47365.05803,3,Low
15,2,4511,1,1,3.36,43765.50143,3,Low
16,2,4511,1,1,3.43,47809.49875,3,Low
17,2,4511,1,1,3,116317.8395,3,Low
18,2,4511,1,1,3,87878.89078,3,Low
19,2,4511,1,1,3.86,29337.21314,3,Low
20,2,4511,1,1,3.08,53359.07779,3,Low
21,2,4511,1,1,3,80380.38262,3,Low
22,2,4511,1,0.8,4.67,15890.20381,3,Low
23,2,4511,1,1,3.11,51780.73793,3,Low
24,2,4511,1,1,3.94,27242.30174,3,Low
25,2,4511,1,1,3.18,56413.73949,3,Low
26,2,4511,1,1,3.14,54717.02641,3,Low
27,2,4511,1,1,3.19,35322.27061,3,Low
28,2,4511,1,1,3.02,84376.24387,3,Low
29,2,4511,1,1,3.36,53745.93674,3,Low
30,2,4511,1,1,3.26,51432.22246,3,Low
31,2,4511,1,1,3,86556.98938,3,Low
32,2,4511,1,1,3,87110.55375,3,Low
33,2,4511,1,1,3.09,58856.95488,3,Low
34,2,4511,1,1,3,87824.02566,3,Low
35,2,4511,1,1,3,120536.2915,3,Low
36,2,4511,1,1,3,87915.71043,3,Low
37,2,4511,1,1,3.03,59204.17512,3,Low
38,2,4511,1,1,3,114912.5248,3,Low
39,2,4511,1,1,3.52,37651.53307,3,Low
40,2,4511,1,1,3.2,27632.70767,3,Low
41,2,4511,1,1,3.04,76015.16289,3,Low
42,2,4511,1,0.93,4.06,19016.20343,3,Low
43,2,4511,1,0.68,4.82,11836.26146,3,Low
44,2,4511,1,1,3.05,54185.84867,3,Low
45,2,4511,1,1,3.16,44519.39725,3,Low
46,2,4511,1,1,3.48,33788.00736,3,Low
47,2,4511,1,1,3.54,40339.08514,3,Low
48,2,4511,1,1,3.01,119119.9403,3,Low
49,2,4511,1,1,3.11,38646.39201,3,Low
50,2,4511,1,1,3.16,40315.89025,3,Low
51,2,4511,1,1,3.03,75681.97188,3,Low
52,2,4511,1,1,3,59981.18111,3,Low
53,2,4511,1,1,3.11,63952.77674,3,Low
54,2,4511,1,1,3.35,38218.75857,3,Low
55,2,4511,1,1,3.11,43057.3285,3,Low
56,2,4511,1,1,3.12,45079.7208,3,Low
57,2,4511,1,1,3.01,69033.19664,3,Low
58,2,4511,1,1,3.11,70392.94797,3,Low
59,2,4511,1,1,3.05,69335.63666,3,Low
0,1,4607,0,1,9.76,21374.78926,6,Low
1,1,4607,0,0.46,10.49,21706.23418,6,Low
2,1,4607,0,1,6,237582.7256,6,Low
3,1,4607,0,0.97,8.84,65575.84945,6,Low
4,1,4607,0,0.89,9.53,29646.80836,6,Low
5,1,4607,0,1,8.74,85582.26887,6,Low
6,1,4607,0,1,6.93,100994.2082,6,Low
7,1,4607,0,0.73,9.84,26851.83586,6,Low
8,1,4607,0,0.92,11.61,59307.55656,6,Low
9,1,4607,0,1,6.12,187374.9545,6,Low
10,1,4607,0,0.95,8.46,68079.74922,6,Low
11,1,4607,0,1,6.06,377148.5314,6,Low
12,1,4607,0,0.82,10.37,31755.20945,6,Low
13,1,4607,0,0.98,8.39,42801.56535,6,Low
14,1,4607,0,1,8.52,39373.21896,6,Low
15,1,4607,0,0.92,8.75,63847.40125,6,Low
16,1,4607,0,0.88,8.95,60322.83754,6,Low
17,1,4607,0,1,6.05,182322.3361,6,Low
18,1,4607,0,1,6.11,129024.523,6,Low
19,1,4607,0,1,6.03,290961.2163,6,Low
20,1,4607,0,1,6.14,148742.3073,6,Low
21,1,4607,0,1,7.07,88859.02883,6,Low
22,1,4607,0,1,6.31,78127.77441,6,Low
23,1,4607,0,0.58,15.22,18171.83107,6,Low
24,1,4607,0,0.1,11.56,27977.82639,6,Low
25,1,4607,0,0.54,15.14,17240.83396,6,Low
26,1,4607,0,0.57,15.39,15029.28508,6,Low
27,1,4607,0,1,6.05,104249.0353,6,Low
28,1,4607,0,1,6.86,83461.97746,6,Low
29,1,4607,0,1,6.53,111191.6879,6,Low
30,1,4607,0,1,6.79,118077.1546,6,Low
31,1,4607,0,0.99,7.65,80896.40086,6,Low
32,1,4607,0,0.9,11.29,30961.13365,6,Low
33,1,4607,0,0.61,17.54,18668.2942,6,Low
34,1,4607,0,1,6.04,139514.3285,6,Low
35,1,4607,0,1,6.46,139713.224,6,Low
36,1,4607,0,1,6.06,133826.6436,6,Low
37,1,4607,0,0.67,16.7,17387.73477,6,Low
38,1,4607,0,0.97,9.8,52091.40648,6,Low
39,1,4607,0,0.68,13.51,22950.24633,6,Low
40,1,4607,0,1,6.37,63491.00387,6,Low
41,1,4607,0,1,6.29,112003.1896,6,Low
42,1,4607,0,1,7.13,53422.34438,6,Low
43,1,4607,0,0.5,13.3,26989.96328,6,Low
44,1,4607,0,1,6.21,124296.5346,6,Low
45,1,4607,0,0.97,9.21,43384.60117,6,Low
46,1,4607,0,0.99,11.54,37218.17037,6,Low
47,1,4607,0,1,9.16,65653.55625,6,Low
48,1,4607,0,1,6.09,139235.1008,6,Low
49,1,4607,0,1,6.2,79380.41383,6,Low
50,1,4607,0,1,6.12,84470.49926,6,Low
51,1,4607,0,0.93,9.84,37566.88172,6,Low
52,1,4607,0,0.98,9.34,47181.11086,6,Low
53,1,4607,0,1,6.03,150696.81,6,Low
54,1,4607,0,1,6.28,75323.59078,6,Low
55,1,4607,0,1,6.26,81444.6298,6,Low
56,1,4607,0,1,6.15,81805.34844,6,Low
57,1,4607,0,0.46,13.54,24844.03977,6,Low
58,1,4607,0,1,7.24,70972.0068,6,Low
59,1,4607,0,1,7.09,76129.52137,6,Low
0,6,4608,1,0.09,5.66,10127.17122,3,High
1,6,4608,1,1,3.77,30364.83194,3,High
2,6,4608,1,0.98,3.46,53448.26195,3,High
3,6,4608,1,0.03,4.97,17592.37932,3,High
4,6,4608,1,0.94,4.11,35476.61453,3,High
5,6,4608,1,0.85,4.91,33387.26492,3,High
6,6,4608,1,0.98,3.82,40455.5532,3,High
7,6,4608,1,0.17,6.7,14220.16482,3,High
8,6,4608,1,0.09,5.62,18648.31291,3,High
9,6,4608,1,0.83,4.02,42286.0018,3,High
10,6,4608,1,0.8,4.18,30692.65805,3,High
11,6,4608,1,0.84,4.04,64440.21469,3,High
12,6,4608,1,0.32,5.01,18238.25463,3,High
13,6,4608,1,0.04,4.64,18068.59221,3,High
14,6,4608,1,0.02,4.63,17385.36366,3,High
15,6,4608,1,0,5.03,19320.62684,3,High
16,6,4608,1,0.02,4.96,18965.97239,3,High
17,6,4608,1,0.99,3.4,50183.03672,3,High
18,6,4608,1,1,3.08,65314.64816,3,High
19,6,4608,1,0.99,3.75,51504.76105,3,High
20,6,4608,1,0.37,4.81,15390.77268,3,High
21,6,4608,1,1,3.57,36483.5441,3,High
22,6,4608,1,0.36,5.53,13250.4492,3,High
23,6,4608,1,0.03,5.91,12692.24436,3,High
24,6,4608,1,0.74,5.23,17503.32265,3,High
25,6,4608,1,0.02,5.93,14045.57658,3,High
26,6,4608,1,0.01,5.5,13774.97405,3,High
27,6,4608,1,0.91,4.71,12987.4002,3,High
28,6,4608,1,0.9,4.05,30114.36791,3,High
29,6,4608,1,0.67,4.57,32081.84801,3,High
30,6,4608,1,0.75,4.27,34691.5484,3,High
31,6,4608,1,0.79,4.79,24601.71896,3,High
32,6,4608,1,0.48,4.88,12813.04846,3,High
33,6,4608,1,0.02,5.23,16417.94563,3,High
34,6,4608,1,1,3.27,46407.53924,3,High
35,6,4608,1,0.49,4.33,26450.65953,3,High
36,6,4608,1,0.99,3.29,50259.3598,3,High
37,6,4608,1,0.32,5.64,10938.39789,3,High
38,6,4608,1,1,3.11,86210.1066,3,High
39,6,4608,1,0,4.19,31471.73725,3,High
40,6,4608,1,1,3.26,27274.97697,3,High
41,6,4608,1,0.6,4.31,22183.52357,3,High
42,6,4608,1,1,3.16,41358.27645,3,High
43,6,4608,1,0.7,5.31,21928.2424,3,High
44,6,4608,1,0.95,3.74,26509.11877,3,High
45,6,4608,1,0.16,5.83,13173.14152,3,High
46,6,4608,1,0.54,5.45,12729.38555,3,High
47,6,4608,1,1,3.65,39192.19082,3,High
48,6,4608,1,1,3.12,55760.91773,3,High
49,6,4608,1,0.99,3.44,30438.79182,3,High
50,6,4608,1,0.99,3.33,30514.76176,3,High
51,6,4608,1,0.98,3.39,34994.91549,3,High
52,6,4608,1,1,3.06,52265.97047,3,High
53,6,4608,1,0.97,3.48,51106.66391,3,High
54,6,4608,1,0.98,4,29594.47873,3,High
55,6,4608,1,0.18,6.43,12659.36493,3,High
56,6,4608,1,0.21,6.32,13048.19788,3,High
57,6,4608,1,0.78,5.83,18598.44631,3,High
58,6,4608,1,0.04,4.88,20314.24334,3,High
59,6,4608,1,0.08,4.96,18659.81669,3,High
0,2,4616,0,0.14,15.73,13473.16535,6,Low
1,2,4616,0,1,6.83,80049.82746,6,Low
2,2,4616,0,0.69,9.33,30175.0298,6,Low
3,2,4616,0,0.91,9.47,58593.6641,6,Low
4,2,4616,0,1,6.05,181738.1905,6,Low
5,2,4616,0,0,6.94,95622.96074,6,Low
6,2,4616,0,0.73,10.02,45925.22211,6,Low
7,2,4616,0,0.01,10.02,59726.64234,6,Low
8,2,4616,0,0,10,64442.12703,6,Low
9,2,4616,0,0.33,13.85,59744.21012,6,Low
10,2,4616,0,0.05,10.02,83057.52383,6,Low
11,2,4616,0,0.04,8.32,91889.59102,6,Low
12,2,4616,0,0.73,8.74,38123.42691,6,Low
13,2,4616,0,0.95,9.46,30176.16172,6,Low
14,2,4616,0,0.93,9.25,30487.57211,6,Low
15,2,4616,0,0.96,9.71,60598.68117,6,Low
16,2,4616,0,0.9,9.66,53562.3909,6,Low
17,2,4616,0,0,6.99,84975.08465,6,Low
18,2,4616,0,1,7.78,65948.08344,6,Low
19,2,4616,0,0,6.26,129504.2294,6,Low
20,2,4616,0,0.08,9.03,48517.37219,6,Low
21,2,4616,0,0,6.25,130040.2355,6,Low
22,2,4616,0,0.03,14.71,25260.58535,6,Low
23,2,4616,0,0.55,14.66,24017.88074,6,Low
24,2,4616,0,0,7.97,62700.51293,6,Low
25,2,4616,0,0.47,14.77,20123.89324,6,Low
26,2,4616,0,0.52,14.13,23248.10336,6,Low
27,2,4616,0,0.16,9.89,24556.83393,6,Low
28,2,4616,0,1,6.95,74412.15531,6,Low
29,2,4616,0,0,6.06,146823.9263,6,Low
30,2,4616,0,0,6.09,146914.7573,6,Low
31,2,4616,0,0,7.16,94615.23484,6,Low
32,2,4616,0,0.53,9.25,31822.92406,6,Low
33,2,4616,0,0,7.76,68165.1882,6,Low
34,2,4616,0,1,6.45,113417.693,6,Low
35,2,4616,0,0,9.01,70478.03957,6,Low
36,2,4616,0,1,6.5,115931.4476,6,Low
37,2,4616,0,1,7.59,57483.12191,6,Low
38,2,4616,0,0.39,10.42,32016.84531,6,Low
39,2,4616,0,0.31,14.79,21090.62387,6,Low
40,2,4616,0,0.76,9.42,20825.82074,6,Low
41,2,4616,0,0,7.12,81249.69418,6,Low
42,2,4616,0,0.01,11.62,25456.1327,6,Low
43,2,4616,0,0,8.09,59323.89352,6,Low
44,2,4616,0,0,7,68980.77984,6,Low
45,2,4616,0,0.5,10.8,20018.91461,6,Low
46,2,4616,0,0,9.49,45051.66383,6,Low
47,2,4616,0,0,8.26,67441.41895,6,Low
48,2,4616,0,0.34,9.74,30171.69223,6,Low
49,2,4616,0,1,7.31,57553.50672,6,Low
50,2,4616,0,1,7.12,54473.83727,6,Low
51,2,4616,0,0.22,9.32,32913.22727,6,Low
52,2,4616,0,1,7.82,55525.74316,6,Low
53,2,4616,0,0.48,12.56,38390.39492,6,Low
54,2,4616,0,0.9,11.91,29085.62262,6,Low
55,2,4616,0,0.78,9.06,35063.72555,6,Low
56,2,4616,0,0.76,9.27,32148.94371,6,Low
57,2,4616,0,1,6.87,85642.06227,6,Low
58,2,4616,0,0.27,9.27,34234.8902,6,Low
59,2,4616,0,0.22,9.21,36226.33094,6,Low
0,5,4697,0,0.3,14.05,10686.81857,6,High
1,5,4697,0,0.35,13.06,23370.38012,6,High
2,5,4697,0,0.28,17.12,27279.12049,6,High
3,5,4697,0,0,7.6,80543.01023,6,High
4,5,4697,0,0.88,10.82,60024.54277,6,High
5,5,4697,0,0.01,11.38,51718.30369,6,High
6,5,4697,0,0.99,7.88,86744.77949,6,High
7,5,4697,0,0.01,13.36,46469.22375,6,High
8,5,4697,0,0.97,9.02,72931.11746,6,High
9,5,4697,0,0.12,13.19,60642.5016,6,High
10,5,4697,0,0.34,11.94,48923.60336,6,High
11,5,4697,0,0.14,15.58,41299.91661,6,High
12,5,4697,0,0.25,17.08,23876.34898,6,High
13,5,4697,0,0.01,7.08,67060.55145,6,High
14,5,4697,0,0.02,6.94,64288.16684,6,High
15,5,4697,0,0,7.54,81235.86496,6,High
16,5,4697,0,0.01,7.85,76784.28258,6,High
17,5,4697,0,0.17,11.56,46558.78715,6,High
18,5,4697,0,0.96,7.81,62599.4575,6,High
19,5,4697,0,0.01,11.66,54425.73074,6,High
20,5,4697,0,0,11.12,37166.58695,6,High
21,5,4697,0,0.98,9.79,54869.24354,6,High
22,5,4697,0,0,12.49,28451.05539,6,High
23,5,4697,0,0,15.13,19534.07816,6,High
24,5,4697,0,0.13,14.96,21172.16982,6,High
25,5,4697,0,0,15.69,17251.06348,6,High
26,5,4697,0,0,15.44,19869.15025,6,High
27,5,4697,0,0.58,12.44,16764.45393,6,High
28,5,4697,0,0.01,15.54,33030.17629,6,High
29,5,4697,0,0,15.31,37606.02828,6,High
30,5,4697,0,0,14.02,37400.26006,6,High
31,5,4697,0,0,12.23,31852.61297,6,High
32,5,4697,0,0.14,15.28,20856.33656,6,High
33,5,4697,0,0.27,16.73,22406.82672,6,High
34,5,4697,0,0.42,16.09,31512.88207,6,High
35,5,4697,0,0,8.05,76281.77172,6,High
36,5,4697,0,0.42,14.82,32406.98227,6,High
37,5,4697,0,0,8.23,54189.79008,6,High
38,5,4697,0,0.28,14.43,33539.05031,6,High
39,5,4697,0,0.01,12.29,44617.98236,6,High
40,5,4697,0,0.81,12.24,20384.55797,6,High
41,5,4697,0,0.18,14.52,34272.58053,6,High
42,5,4697,0,0.04,6.78,18386.35901,6,High
43,5,4697,0,0.01,12.69,23107.89074,6,High
44,5,4697,0,0.07,14.26,27004.01461,6,High
45,5,4697,0,0.12,15.35,20878.78203,6,High
46,5,4697,0,0,12.1,26608.17984,6,High
47,5,4697,0,0,12.99,37801.55896,6,High
48,5,4697,0,0.32,14.87,28731.18605,6,High
49,5,4697,0,0.97,8.48,45931.23195,6,High
50,5,4697,0,0.9,8.62,48866.54414,6,High
51,5,4697,0,0.95,8.2,46931.39594,6,High
52,5,4697,0,0.93,11.21,40374.52568,6,High
53,5,4697,0,0.39,16.09,23614.45004,6,High
54,5,4697,0,0.77,12.57,34565.36648,6,High
55,5,4697,0,0.53,14.56,28083.36459,6,High
56,5,4697,0,0.6,15.85,23204.95057,6,High
57,5,4697,0,0.74,8.92,44941.0125,6,High
58,5,4697,0,0,13.36,27423.63891,6,High
59,5,4697,0,0.01,13.55,25444.60227,6,High
0,6,4699,0,0.99,8.85,27619.82305,6,Low
1,6,4699,0,1,6.8,71187.83703,6,Low
2,6,4699,0,1,6.23,97246.89746,6,Low
3,6,4699,0,0.98,9.29,56670.37867,6,Low
4,6,4699,0,1,6.2,107718.7687,6,Low
5,6,4699,0,0.87,10.21,49994.20086,6,Low
6,6,4699,0,0.99,7.2,69515.06688,6,Low
7,6,4699,0,1,8.24,74341.95027,6,Low
8,6,4699,0,0.15,14.53,26576.41746,6,Low
9,6,4699,0,1,6.7,127228.6013,6,Low
10,6,4699,0,1,6.13,175712.7155,6,Low
11,6,4699,0,1,6.71,156367.7268,6,Low
12,6,4699,0,0.88,10.22,32459.67602,6,Low
13,6,4699,0,0.99,9.87,37541.33305,6,Low
14,6,4699,0,1,9.15,39602.58727,6,Low
15,6,4699,0,0.99,9.14,64047.72082,6,Low
16,6,4699,0,1,9.58,61170.6918,6,Low
17,6,4699,0,1,6.22,113550.9046,6,Low
18,6,4699,0,1,6.44,95934.5109,6,Low
19,6,4699,0,1,7.4,83819.915,6,Low
20,6,4699,0,0.72,11.53,29391.12664,6,Low
21,6,4699,0,1,6.87,79665.15605,6,Low
22,6,4699,0,0.94,8.48,41597.88801,6,Low
23,6,4699,0,0.79,15.05,25268.12824,6,Low
24,6,4699,0,0.99,8.41,50850.29719,6,Low
25,6,4699,0,0.76,14.38,24793.71438,6,Low
26,6,4699,0,0.76,14.44,24469.7302,6,Low
27,6,4699,0,1,6.91,50752.52674,6,Low
28,6,4699,0,1,7.24,73039.9425,6,Low
29,6,4699,0,0.8,9.55,34234.3875,6,Low
30,6,4699,0,0.75,9.56,33055.79641,6,Low
31,6,4699,0,1,8.54,65048.38086,6,Low
32,6,4699,0,1,6.84,70706.1125,6,Low
33,6,4699,0,0.64,16.72,21335.28303,6,Low
34,6,4699,0,1,6.29,114133.598,6,Low
35,6,4699,0,0.57,11.46,39778.33496,6,Low
36,6,4699,0,1,6.28,109387.1152,6,Low
37,6,4699,0,0.9,10.3,29628.03246,6,Low
38,6,4699,0,1,6.39,124812.007,6,Low
39,6,4699,0,0.27,9.9,21752.73699,6,Low
40,6,4699,0,1,6.25,62868.68129,6,Low
41,6,4699,0,0.99,8.8,58548.62703,6,Low
42,6,4699,0,1,6.54,66374.6327,6,Low
43,6,4699,0,1,7.08,80595.40359,6,Low
44,6,4699,0,1,6.59,76781.85652,6,Low
45,6,4699,0,0.23,13.27,22122.85992,6,Low
46,6,4699,0,0.06,11.74,31348.93148,6,Low
47,6,4699,0,1,7.05,76577.15926,6,Low
48,6,4699,0,1,6.37,88922.87703,6,Low
49,6,4699,0,1,6.39,77707.75199,6,Low
50,6,4699,0,1,6.37,73752.8359,6,Low
51,6,4699,0,1,6.36,81628.12805,6,Low
52,6,4699,0,1,6.86,64210.8584,6,Low
53,6,4699,0,1,7.17,67019.41078,6,Low
54,6,4699,0,1,6.06,100982.3895,6,Low
55,6,4699,0,0.96,10,42077.4367,6,Low
56,6,4699,0,0.97,10.17,41131.54252,6,Low
57,6,4699,0,0.97,9.98,43143.82645,6,Low
58,6,4699,0,1,6.93,66041.54746,6,Low
59,6,4699,0,1,6.81,68376.85195,6,Low
0,5,4723,0,0.01,11.75,26251.98078,6,High
1,5,4723,0,0.01,11.75,31231.60061,6,High
2,5,4723,0,0.96,11.54,37402.60914,6,High
3,5,4723,0,0.65,10.97,39559.72563,6,High
4,5,4723,0,0.75,11.46,44381.10219,6,High
5,5,4723,0,0,10.35,64625.05129,6,High
6,5,4723,0,1,6.5,131061.1499,6,High
7,5,4723,0,1,9.63,65245.59125,6,High
8,5,4723,0,0.02,13.39,40922.63113,6,High
9,5,4723,0,1,8.52,98311.61195,6,High
10,5,4723,0,0.04,16.31,32529.17145,6,High
11,5,4723,0,0.42,16.65,30289.45512,6,High
12,5,4723,0,0.04,11.66,21172.45393,6,High
13,5,4723,0,0.01,7.38,52693.06051,6,High
14,5,4723,0,0.03,7.56,54360.8341,6,High
15,5,4723,0,0.7,11.54,38967.31785,6,High
16,5,4723,0,0.62,11.28,41484.1609,6,High
17,5,4723,0,0.29,11,42738.76078,6,High
18,5,4723,0,0.99,8.8,55764.38305,6,High
19,5,4723,0,0,13.93,28548.23016,6,High
20,5,4723,0,0,9.66,42829.64684,6,High
21,5,4723,0,0.51,12.89,34129.58473,6,High
22,5,4723,0,0.02,11.92,20874.19011,6,High
23,5,4723,0,0,16.13,18699.60004,6,High
24,5,4723,0,0,14.91,28279.91432,6,High
25,5,4723,0,0,16.12,20700.80189,6,High
26,5,4723,0,0,16.17,20926.10285,6,High
27,5,4723,0,0.21,14.59,14605.5626,6,High
28,5,4723,0,0,12.83,33717.66457,6,High
29,5,4723,0,0,10.65,75118.91891,6,High
30,5,4723,0,0,10.53,71387.5532,6,High
31,5,4723,0,0.01,17.38,29448.36074,6,High
32,5,4723,0,0,13.14,30794.11094,6,High
33,5,4723,0,0.86,16.34,31276.10008,6,High
34,5,4723,0,0.05,13.53,28224.0142,6,High
35,5,4723,0,0,9.91,59596.88621,6,High
36,5,4723,0,0.04,13.7,28502.31449,6,High
37,5,4723,0,0.09,10.86,31258.11797,6,High
38,5,4723,0,0.58,13.28,36427.60105,6,High
39,5,4723,0,0,9.59,51109.39209,6,High
40,5,4723,0,0.94,11.54,26920.87178,6,High
41,5,4723,0,0,9.3,62472.2975,6,High
42,5,4723,0,0.49,15.49,16242.75001,6,High
43,5,4723,0,0,10.26,47025.03039,6,High
44,5,4723,0,0.01,11.83,34089.87955,6,High
45,5,4723,0,0.73,10.87,25681.55164,6,High
46,5,4723,0,0,10.36,44135.9684,6,High
47,5,4723,0,0,11.76,51142.43242,6,High
48,5,4723,0,0.99,10.16,37975.05174,6,High
49,5,4723,0,0.87,10.29,36580.29633,6,High
50,5,4723,0,0.87,9.56,37612.87111,6,High
51,5,4723,0,0.66,10.74,30475.85316,6,High
52,5,4723,0,0.99,8.75,47817.73387,6,High
53,5,4723,0,0.48,12.32,29095.36324,6,High
54,5,4723,0,0.42,14.76,20861.86471,6,High
55,5,4723,0,0.83,13.01,39842.81578,6,High
56,5,4723,0,0.88,12.47,42718.66328,6,High
57,5,4723,0,0.63,10.53,39798.61336,6,High
58,5,4723,0,0,10.32,45128.68945,6,High
59,5,4723,0,0,10.75,48161.21457,6,High
0,8,4732,1,0.94,5.02,9527.368794,3,Low
1,8,4732,1,0.16,4.55,23966.31035,3,Low
2,8,4732,1,1,3.17,40011.71332,3,Low
3,8,4732,1,0.59,5.43,15561.67602,3,Low
4,8,4732,1,0.5,6.27,14492.96609,3,Low
5,8,4732,1,0.78,5.18,21487.77676,3,Low
6,8,4732,1,1,3.34,40347.30217,3,Low
7,8,4732,1,0.66,5.45,17741.60281,3,Low
8,8,4732,1,0.6,5.98,14317.44979,3,Low
9,8,4732,1,1,3.08,102223.6273,3,Low
10,8,4732,1,0.93,4.27,33008.80699,3,Low
11,8,4732,1,0,4.17,40553.49021,3,Low
12,8,4732,1,0.98,3.75,27966.94604,3,Low
13,8,4732,1,0.03,4.09,18925.09916,3,Low
14,8,4732,1,0.01,4.27,18769.01789,3,Low
15,8,4732,1,0.63,5.52,14832.25455,3,Low
16,8,4732,1,0.58,5.65,14076.34359,3,Low
17,8,4732,1,0.47,6.02,12956.41563,3,Low
18,8,4732,1,0.02,4.86,21020.23279,3,Low
19,8,4732,1,0.07,5.61,18159.36227,3,Low
20,8,4732,1,0.62,5.27,15841.9559,3,Low
21,8,4732,1,0.74,5.05,15385.55014,3,Low
22,8,4732,1,0.28,5.18,13052.60709,3,Low
23,8,4732,1,0,3.64,30574.83182,3,Low
24,8,4732,1,0.99,4.68,22083.78619,3,Low
25,8,4732,1,0,3.76,28681.79877,3,Low
26,8,4732,1,0,3.74,26554.76424,3,Low
27,8,4732,1,0.48,4.83,8847.628076,3,Low
28,8,4732,1,0.33,5.67,13861.0677,3,Low
29,8,4732,1,0,3.47,40315.65207,3,Low
30,8,4732,1,0,3.51,36958.12021,3,Low
31,8,4732,1,0.75,5.11,16348.99627,3,Low
32,8,4732,1,0.67,4.85,11897.33178,3,Low
33,8,4732,1,0.48,6.43,9666.818184,3,Low
34,8,4732,1,1,3.08,53960.10896,3,Low
35,8,4732,1,1,3.4,47069.78207,3,Low
36,8,4732,1,1,3.02,57510.08963,3,Low
37,8,4732,1,0.17,5.67,10358.7632,3,Low
38,8,4732,1,0.03,5.71,15937.39717,3,Low
39,8,4732,1,0.81,5.08,16644.18636,3,Low
40,8,4732,1,0.23,6.31,6121.366436,3,Low
41,8,4732,1,0.4,4.39,20013.71611,3,Low
42,8,4732,1,0.93,4.87,14454.89832,3,Low
43,8,4732,1,0.52,5.66,15008.05956,3,Low
44,8,4732,1,0.98,4.1,21646.13317,3,Low
45,8,4732,1,0,4,22629.86212,3,Low
46,8,4732,1,1,4.4,20271.58968,3,Low
47,8,4732,1,0.26,6.01,12872.6999,3,Low
48,8,4732,1,1,3.02,44506.09236,3,Low
49,8,4732,1,1,4,20336.03715,3,Low
50,8,4732,1,1,3.98,21175.1518,3,Low
51,8,4732,1,0.7,5.53,13202.61219,3,Low
52,8,4732,1,1,3.24,28628.69461,3,Low
53,8,4732,1,1,3.28,39945.09371,3,Low
54,8,4732,1,1,3.22,34941.22439,3,Low
55,8,4732,1,0.69,5.29,14546.52722,3,Low
56,8,4732,1,0.64,5.07,14833.60627,3,Low
57,8,4732,1,0.94,5.11,20095.96124,3,Low
58,8,4732,1,0.35,5.02,14034.39875,3,Low
59,8,4732,1,0.4,5.38,13319.68955,3,Low
0,1,4733,1,0.28,5.2,7694.309858,3,High
1,1,4733,1,0.04,4.11,25078.99813,3,High
2,1,4733,1,1,3.01,137692.2273,3,High
3,1,4733,1,0,5.04,25608.07055,3,High
4,1,4733,1,0.67,5.11,20317.37666,3,High
5,1,4733,1,1,3.95,50590.97932,3,High
6,1,4733,1,0.95,3.85,38050.24158,3,High
7,1,4733,1,0,3.76,37372.97926,3,High
8,1,4733,1,0,5.83,19453.38597,3,High
9,1,4733,1,0.02,4.92,29303.2551,3,High
10,1,4733,1,0.6,5.16,22419.15611,3,High
11,1,4733,1,1,3.01,202199.1779,3,High
12,1,4733,1,0.48,5.36,19259.99994,3,High
13,1,4733,1,0,4.03,13177.08537,3,High
14,1,4733,1,0,4.25,10083.33743,3,High
15,1,4733,1,0,4.73,26393.3743,3,High
16,1,4733,1,0,4.36,26187.92377,3,High
17,1,4733,1,1,3.01,106878.1769,3,High
18,1,4733,1,1,3.18,52006.20766,3,High
19,1,4733,1,1,3.05,101301.7409,3,High
20,1,4733,1,0.87,4.3,27440.77072,3,High
21,1,4733,1,0.95,4.05,31846.28227,3,High
22,1,4733,1,1,3.3,33644.52275,3,High
23,1,4733,1,0.02,6.45,9575.088496,3,High
24,1,4733,1,0.13,7.29,12325.99551,3,High
25,1,4733,1,0.02,6.11,12266.66124,3,High
26,1,4733,1,0.02,6.27,10006.93235,3,High
27,1,4733,1,0.99,3.19,32448.85795,3,High
28,1,4733,1,0.9,4.64,21072.90152,3,High
29,1,4733,1,0.99,3.55,76959.12406,3,High
30,1,4733,1,1,3.43,76319.67887,3,High
31,1,4733,1,0.04,5.63,20848.33849,3,High
32,1,4733,1,0.01,5.67,11652.8125,3,High
33,1,4733,1,0,5.09,17953.36496,3,High
34,1,4733,1,0.74,4.37,25818.26379,3,High
35,1,4733,1,0.37,4.94,25378.94242,3,High
36,1,4733,1,0.74,4.66,26343.95717,3,High
37,1,4733,1,0.01,6.03,12019.89058,3,High
38,1,4733,1,0.7,5.73,25027.40738,3,High
39,1,4733,1,0,3.75,33866.91652,3,High
40,1,4733,1,0.87,4.05,16186.78039,3,High
41,1,4733,1,0.33,5.11,16919.50516,3,High
42,1,4733,1,0.44,5.63,12512.98503,3,High
43,1,4733,1,0.85,5.29,28609.77176,3,High
44,1,4733,1,0.78,5.33,15938.28128,3,High
45,1,4733,1,0,6.24,12220.74398,3,High
46,1,4733,1,0.84,5.81,12576.18293,3,High
47,1,4733,1,0.86,5.38,26758.86926,3,High
48,1,4733,1,0.99,3.21,48411.29707,3,High
49,1,4733,1,0.92,3.97,21679.58795,3,High
50,1,4733,1,0.94,4.16,21197.1197,3,High
51,1,4733,1,0.83,5.04,18950.10797,3,High
52,1,4733,1,0.72,5.61,14982.80362,3,High
